2024/01/08 14:27:15 [error] 19096#19980: *6368 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "koukaki.local", referrer: "http://koukaki.local/"
2024/01/18 13:57:38 [crit] 9052#21552: *902 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/18 13:57:38 [crit] 9052#21552: *902 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:13:46 [crit] 11452#14992: *88 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:13:46 [crit] 11452#14992: *88 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:14:03 [crit] 11452#14992: *132 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:14:03 [crit] 11452#14992: *132 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:26:32 [crit] 11452#14992: *686 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:26:32 [crit] 11452#14992: *686 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:26:34 [crit] 11452#14992: *709 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:26:34 [crit] 11452#14992: *709 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
